Overriding config with config/gpt3-small-like-12b32b.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = True # override via command line if you like
wandb_project = 'data309gptnew'
wandb_run_name = 'GPT3-small-like12block32batch'

dataset = 'lyrics'
gradient_accumulation_steps = 1
batch_size = 12 # rough estimate  of the number of tokens in a sentence
block_size = 32 #estimate of the number of lines in a pop song

# baby GPT model :)
n_layer = 12
n_head = 12
n_embd = 768
dropout = 0.0

learning_rate = 6.0e-4 # with baby networks can afford to go a bit higher
max_iters = 4000
lr_decay_iters = 4000# make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'cuda' 
# compile = False # do not torch compile the model

Overriding: device = cuda
Overriding: compile = True
tokens per iteration will be: 384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 123,592,704 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
iter 1541: loss 4.7779, time 109.09ms, mfu 0.83%
iter 1542: loss 4.7979, time 113.09ms, mfu 0.82%
iter 1543: loss 4.6867, time 114.73ms, mfu 0.82%
iter 1544: loss 4.6564, time 111.62ms, mfu 0.82%
iter 1545: loss 4.6824, time 115.27ms, mfu 0.82%
iter 1546: loss 5.0244, time 113.69ms, mfu 0.82%
iter 1547: loss 4.7098, time 114.61ms, mfu 0.82%
iter 1548: loss 4.5482, time 109.06ms, mfu 0.82%
iter 1549: loss 5.0505, time 107.79ms, mfu 0.82%
iter 1550: loss 4.7370, time 115.34ms, mfu 0.82%
iter 1551: loss 4.3641, time 111.43ms, mfu 0.82%
iter 1552: loss 4.6812, time 109.36ms, mfu 0.82%
iter 1553: loss 4.9022, time 112.01ms, mfu 0.82%
iter 1554: loss 5.3084, time 109.20ms, mfu 0.82%
iter 1555: loss 4.3622, time 111.65ms, mfu 0.82%
iter 1556: loss 4.9674, time 111.87ms, mfu 0.82%
iter 1557: loss 4.8831, time 109.56ms, mfu 0.82%
iter 1558: loss 4.8698, time 115.12ms, mfu 0.82%
iter 1559: loss 4.8138, time 108.34ms, mfu 0.82%
iter 1560: loss 4.9661, time 110.23ms, mfu 0.82%
iter 1561: loss 5.8722, time 109.87ms, mfu 0.83%
iter 1562: loss 4.7940, time 111.75ms, mfu 0.83%
iter 1563: loss 5.2552, time 111.43ms, mfu 0.82%
iter 1564: loss 4.8573, time 109.28ms, mfu 0.83%
iter 1565: loss 4.4287, time 113.31ms, mfu 0.82%
iter 1566: loss 4.9308, time 109.29ms, mfu 0.83%
iter 1567: loss 4.7735, time 111.37ms, mfu 0.83%
iter 1568: loss 5.0497, time 108.75ms, mfu 0.83%
iter 1569: loss 4.9715, time 113.89ms, mfu 0.83%
iter 1570: loss 4.9359, time 111.15ms, mfu 0.83%
iter 1571: loss 5.2622, time 109.08ms, mfu 0.83%
iter 1572: loss 5.6293, time 111.93ms, mfu 0.83%
iter 1573: loss 5.0348, time 109.79ms, mfu 0.83%
iter 1574: loss 4.4350, time 114.55ms, mfu 0.82%
iter 1575: loss 4.9584, time 113.44ms, mfu 0.82%
iter 1576: loss 5.2275, time 113.01ms, mfu 0.82%
iter 1577: loss 5.2460, time 115.64ms, mfu 0.82%
iter 1578: loss 4.7077, time 112.46ms, mfu 0.82%
iter 1579: loss 4.9120, time 108.81ms, mfu 0.82%
iter 1580: loss 4.8181, time 109.23ms, mfu 0.82%
iter 1581: loss 4.5814, time 108.37ms, mfu 0.83%
iter 1582: loss 5.1045, time 115.26ms, mfu 0.82%
iter 1583: loss 4.8567, time 112.51ms, mfu 0.82%
iter 1584: loss 5.0269, time 108.74ms, mfu 0.82%
iter 1585: loss 4.8554, time 111.79ms, mfu 0.82%
iter 1586: loss 4.7764, time 109.97ms, mfu 0.82%
iter 1587: loss 5.0616, time 112.37ms, mfu 0.82%
iter 1588: loss 4.6531, time 108.87ms, mfu 0.83%
iter 1589: loss 5.3517, time 113.17ms, mfu 0.82%
iter 1590: loss 5.4471, time 110.36ms, mfu 0.82%
iter 1591: loss 5.3468, time 113.90ms, mfu 0.82%
iter 1592: loss 5.1533, time 111.42ms, mfu 0.82%
iter 1593: loss 4.8893, time 110.18ms, mfu 0.82%
iter 1594: loss 4.7658, time 112.45ms, mfu 0.82%
iter 1595: loss 4.6756, time 113.09ms, mfu 0.82%
iter 1596: loss 4.6904, time 114.58ms, mfu 0.82%
iter 1597: loss 5.6044, time 110.80ms, mfu 0.82%
iter 1598: loss 4.8155, time 109.46ms, mfu 0.82%
iter 1599: loss 4.3989, time 111.76ms, mfu 0.82%
iter 1600: loss 4.8163, time 113.78ms, mfu 0.82%
iter 1601: loss 5.1662, time 110.23ms, mfu 0.82%
iter 1602: loss 5.0026, time 109.27ms, mfu 0.82%
iter 1603: loss 5.0192, time 109.99ms, mfu 0.82%
iter 1604: loss 4.9953, time 113.79ms, mfu 0.82%
iter 1605: loss 4.9847, time 112.89ms, mfu 0.82%
iter 1606: loss 4.9020, time 112.42ms, mfu 0.82%
iter 1607: loss 4.4029, time 114.14ms, mfu 0.82%
iter 1608: loss 4.9160, time 108.81ms, mfu 0.82%
iter 1609: loss 4.9264, time 114.54ms, mfu 0.82%
iter 1610: loss 4.7287, time 112.08ms, mfu 0.82%
iter 1611: loss 4.4575, time 111.80ms, mfu 0.82%
iter 1612: loss 4.8096, time 108.00ms, mfu 0.82%
iter 1613: loss 4.4622, time 111.72ms, mfu 0.82%
iter 1614: loss 5.0063, time 113.15ms, mfu 0.82%
iter 1615: loss 4.6605, time 108.62ms, mfu 0.82%
iter 1616: loss 4.0303, time 113.57ms, mfu 0.82%
iter 1617: loss 4.7346, time 108.83ms, mfu 0.82%
iter 1618: loss 4.4681, time 113.40ms, mfu 0.82%
iter 1619: loss 4.6739, time 112.90ms, mfu 0.82%
iter 1620: loss 5.4245, time 111.03ms, mfu 0.82%
iter 1621: loss 5.0184, time 111.72ms, mfu 0.82%
iter 1622: loss 4.8555, time 112.49ms, mfu 0.82%
iter 1623: loss 5.0643, time 113.54ms, mfu 0.82%
iter 1624: loss 4.9669, time 114.88ms, mfu 0.82%
iter 1625: loss 5.0346, time 112.73ms, mfu 0.82%
iter 1626: loss 4.6769, time 107.95ms, mfu 0.82%
iter 1627: loss 5.0156, time 110.28ms, mfu 0.82%
iter 1628: loss 4.7260, time 111.41ms, mfu 0.82%
iter 1629: loss 4.6985, time 112.68ms, mfu 0.82%
iter 1630: loss 5.1017, time 108.98ms, mfu 0.82%
iter 1631: loss 4.9465, time 111.74ms, mfu 0.82%
iter 1632: loss 4.8216, time 111.14ms, mfu 0.82%
iter 1633: loss 4.4769, time 114.18ms, mfu 0.82%
iter 1634: loss 4.8223, time 114.85ms, mfu 0.82%
iter 1635: loss 4.9772, time 111.33ms, mfu 0.82%
iter 1636: loss 4.5849, time 114.96ms, mfu 0.82%
iter 1637: loss 4.7453, time 111.96ms, mfu 0.82%
iter 1638: loss 4.8363, time 110.31ms, mfu 0.82%
iter 1639: loss 4.7320, time 109.12ms, mfu 0.82%
iter 1640: loss 5.3215, time 111.68ms, mfu 0.82%
iter 1641: loss 4.4890, time 113.01ms, mfu 0.82%
iter 1642: loss 5.2070, time 112.68ms, mfu 0.82%
iter 1643: loss 4.7229, time 109.13ms, mfu 0.82%
iter 1644: loss 5.3440, time 113.10ms, mfu 0.82%
iter 1645: loss 4.6669, time 113.13ms, mfu 0.82%
iter 1646: loss 4.6017, time 114.09ms, mfu 0.82%
iter 1647: loss 4.7738, time 113.50ms, mfu 0.82%
iter 1648: loss 5.1246, time 109.01ms, mfu 0.82%
iter 1649: loss 4.3985, time 111.15ms, mfu 0.82%
iter 1650: loss 4.5399, time 108.97ms, mfu 0.82%
iter 1651: loss 5.1415, time 114.43ms, mfu 0.82%
iter 1652: loss 4.6180, time 108.81ms, mfu 0.82%
iter 1653: loss 4.5369, time 114.03ms, mfu 0.82%
iter 1654: loss 4.6087, time 110.26ms, mfu 0.82%
iter 1655: loss 5.0816, time 110.88ms, mfu 0.82%
iter 1656: loss 4.9765, time 110.25ms, mfu 0.82%
iter 1657: loss 4.7770, time 109.55ms, mfu 0.82%
iter 1658: loss 4.7094, time 113.00ms, mfu 0.82%
iter 1659: loss 4.3180, time 110.66ms, mfu 0.82%
iter 1660: loss 4.8596, time 112.11ms, mfu 0.82%
iter 1661: loss 4.9471, time 108.49ms, mfu 0.83%
iter 1662: loss 5.3784, time 115.10ms, mfu 0.82%
iter 1663: loss 4.7213, time 109.15ms, mfu 0.82%
iter 1664: loss 5.0553, time 110.28ms, mfu 0.82%
iter 1665: loss 4.8008, time 108.20ms, mfu 0.83%
iter 1666: loss 4.9004, time 108.82ms, mfu 0.83%
iter 1667: loss 4.6309, time 111.36ms, mfu 0.83%
iter 1668: loss 4.6864, time 110.04ms, mfu 0.83%
iter 1669: loss 4.4148, time 114.74ms, mfu 0.83%
iter 1670: loss 4.7662, time 109.72ms, mfu 0.83%
iter 1671: loss 5.3523, time 114.27ms, mfu 0.82%
iter 1672: loss 4.5693, time 113.10ms, mfu 0.82%
iter 1673: loss 5.1407, time 112.64ms, mfu 0.82%
iter 1674: loss 4.9490, time 110.60ms, mfu 0.82%
iter 1675: loss 5.3202, time 114.69ms, mfu 0.82%
iter 1676: loss 4.5188, time 108.81ms, mfu 0.82%
iter 1677: loss 4.6936, time 115.59ms, mfu 0.82%
iter 1678: loss 4.6332, time 112.91ms, mfu 0.82%
iter 1679: loss 5.4449, time 111.81ms, mfu 0.82%
iter 1680: loss 5.6408, time 113.92ms, mfu 0.82%
iter 1681: loss 5.0562, time 108.48ms, mfu 0.82%
iter 1682: loss 4.9056, time 114.05ms, mfu 0.82%
iter 1683: loss 5.0665, time 114.73ms, mfu 0.82%
iter 1684: loss 4.7182, time 110.57ms, mfu 0.82%
iter 1685: loss 4.9962, time 107.85ms, mfu 0.82%
iter 1686: loss 4.7017, time 111.07ms, mfu 0.82%
iter 1687: loss 5.3719, time 114.71ms, mfu 0.82%
iter 1688: loss 4.3456, time 110.97ms, mfu 0.82%
iter 1689: loss 4.7918, time 109.72ms, mfu 0.82%
iter 1690: loss 4.3552, time 112.18ms, mfu 0.82%
iter 1691: loss 4.9088, time 113.95ms, mfu 0.82%
iter 1692: loss 4.8475, time 115.03ms, mfu 0.82%
iter 1693: loss 4.4666, time 114.63ms, mfu 0.82%
iter 1694: loss 5.2628, time 112.61ms, mfu 0.82%
iter 1695: loss 4.9920, time 113.40ms, mfu 0.81%
iter 1696: loss 4.8591, time 113.17ms, mfu 0.81%
iter 1697: loss 4.9203, time 114.93ms, mfu 0.81%
iter 1698: loss 4.8188, time 110.69ms, mfu 0.81%
iter 1699: loss 5.0740, time 113.03ms, mfu 0.81%
iter 1700: loss 5.1669, time 112.51ms, mfu 0.81%
iter 1701: loss 5.3381, time 109.12ms, mfu 0.82%
iter 1702: loss 5.6487, time 111.09ms, mfu 0.82%
iter 1703: loss 5.2773, time 108.92ms, mfu 0.82%
iter 1704: loss 5.1322, time 111.62ms, mfu 0.82%
iter 1705: loss 4.6434, time 111.27ms, mfu 0.82%
iter 1706: loss 5.1202, time 109.06ms, mfu 0.82%
iter 1707: loss 4.6154, time 108.29ms, mfu 0.83%
iter 1708: loss 5.5130, time 114.63ms, mfu 0.82%
iter 1709: loss 4.5643, time 113.73ms, mfu 0.82%
iter 1710: loss 5.2129, time 108.75ms, mfu 0.82%
iter 1711: loss 4.5584, time 111.36ms, mfu 0.82%
iter 1712: loss 5.1927, time 111.81ms, mfu 0.82%
iter 1713: loss 5.1290, time 111.78ms, mfu 0.82%
iter 1714: loss 5.3915, time 111.05ms, mfu 0.82%
iter 1715: loss 4.7865, time 111.22ms, mfu 0.82%
iter 1716: loss 5.1961, time 107.05ms, mfu 0.83%
iter 1717: loss 5.5137, time 114.92ms, mfu 0.82%
iter 1718: loss 4.8185, time 109.29ms, mfu 0.83%
iter 1719: loss 4.6309, time 111.60ms, mfu 0.82%
iter 1720: loss 5.2042, time 113.88ms, mfu 0.82%
iter 1721: loss 5.0965, time 113.44ms, mfu 0.82%
iter 1722: loss 5.1050, time 114.38ms, mfu 0.82%
iter 1723: loss 4.7128, time 113.85ms, mfu 0.82%
iter 1724: loss 4.5474, time 110.08ms, mfu 0.82%
iter 1725: loss 4.9773, time 108.11ms, mfu 0.82%
iter 1726: loss 4.4115, time 115.10ms, mfu 0.82%
iter 1727: loss 4.9255, time 108.68ms, mfu 0.82%
iter 1728: loss 4.4111, time 108.98ms, mfu 0.82%
iter 1729: loss 4.7098, time 115.05ms, mfu 0.82%
iter 1730: loss 4.8173, time 112.31ms, mfu 0.82%
iter 1731: loss 5.3623, time 110.42ms, mfu 0.82%
iter 1732: loss 4.6232, time 113.25ms, mfu 0.82%
iter 1733: loss 4.6659, time 111.51ms, mfu 0.82%
iter 1734: loss 4.8227, time 109.52ms, mfu 0.82%
iter 1735: loss 4.8631, time 113.24ms, mfu 0.82%
iter 1736: loss 5.2577, time 107.32ms, mfu 0.82%
iter 1737: loss 5.0014, time 110.33ms, mfu 0.83%
iter 1738: loss 4.4831, time 110.04ms, mfu 0.83%
iter 1739: loss 5.5416, time 109.41ms, mfu 0.83%
iter 1740: loss 4.6783, time 113.95ms, mfu 0.82%
iter 1741: loss 5.1810, time 112.69ms, mfu 0.82%
iter 1742: loss 4.8849, time 111.20ms, mfu 0.82%
iter 1743: loss 5.0830, time 108.98ms, mfu 0.83%
iter 1744: loss 5.0467, time 112.98ms, mfu 0.82%
iter 1745: loss 4.7294, time 112.38ms, mfu 0.82%
iter 1746: loss 4.6152, time 111.11ms, mfu 0.82%
iter 1747: loss 4.6924, time 109.35ms, mfu 0.83%
iter 1748: loss 4.9066, time 112.97ms, mfu 0.82%
iter 1749: loss 4.9111, time 114.51ms, mfu 0.82%
step 1750: train loss 4.7391, val loss 4.5395
saving checkpoint to out
iter 1750: loss 5.0883, time 5570.99ms, mfu 0.74%
iter 1751: loss 4.7425, time 135.31ms, mfu 0.73%
iter 1752: loss 4.5471, time 122.31ms, mfu 0.74%
iter 1753: loss 5.1430, time 114.52ms, mfu 0.74%
iter 1754: loss 4.9302, time 111.26ms, mfu 0.75%
iter 1755: loss 4.9393, time 110.82ms, mfu 0.76%
iter 1756: loss 4.5192, time 110.44ms, mfu 0.77%
iter 1757: loss 4.7379, time 111.51ms, mfu 0.77%
iter 1758: loss 4.8413, time 111.35ms, mfu 0.78%
iter 1759: loss 4.5310, time 115.04ms, mfu 0.78%
iter 1760: loss 4.2732, time 114.22ms, mfu 0.78%
iter 1761: loss 4.8005, time 111.33ms, mfu 0.79%
iter 1762: loss 4.4979, time 109.10ms, mfu 0.79%
iter 1763: loss 4.7526, time 114.45ms, mfu 0.79%
iter 1764: loss 5.2469, time 111.00ms, mfu 0.80%
iter 1765: loss 5.0063, time 107.89ms, mfu 0.80%
iter 1766: loss 4.5287, time 114.16ms, mfu 0.80%
iter 1767: loss 4.7007, time 112.58ms, mfu 0.80%
iter 1768: loss 4.8636, time 111.68ms, mfu 0.80%
iter 1769: loss 4.5684, time 112.12ms, mfu 0.81%
iter 1770: loss 4.2377, time 113.53ms, mfu 0.81%
iter 1771: loss 4.4983, time 114.85ms, mfu 0.81%
iter 1772: loss 4.7820, time 111.13ms, mfu 0.81%
iter 1773: loss 4.7460, time 109.21ms, mfu 0.81%
iter 1774: loss 5.0074, time 107.57ms, mfu 0.81%
iter 1775: loss 4.8964, time 114.96ms, mfu 0.81%
iter 1776: loss 4.5327, time 112.72ms, mfu 0.81%
iter 1777: loss 5.1867, time 111.78ms, mfu 0.81%
iter 1778: loss 5.0013, time 112.79ms, mfu 0.81%
iter 1779: loss 5.1569, time 111.95ms, mfu 0.81%
iter 1780: loss 4.9087, time 113.58ms, mfu 0.81%
iter 1781: loss 4.6929, time 114.54ms, mfu 0.81%
iter 1782: loss 4.9085, time 110.39ms, mfu 0.81%
iter 1783: loss 4.7078, time 106.50ms, mfu 0.82%
iter 1784: loss 5.0314, time 115.10ms, mfu 0.82%
iter 1785: loss 4.7105, time 112.79ms, mfu 0.82%
iter 1786: loss 4.7908, time 113.19ms, mfu 0.82%
iter 1787: loss 4.2970, time 115.45ms, mfu 0.81%
iter 1788: loss 4.6961, time 114.38ms, mfu 0.81%
iter 1789: loss 5.6412, time 108.47ms, mfu 0.82%
iter 1790: loss 4.9790, time 112.99ms, mfu 0.82%
iter 1791: loss 5.0702, time 108.74ms, mfu 0.82%
iter 1792: loss 5.1604, time 108.87ms, mfu 0.82%
iter 1793: loss 4.9045, time 114.32ms, mfu 0.82%
iter 1794: loss 4.8603, time 112.11ms, mfu 0.82%
iter 1795: loss 4.7415, time 110.92ms, mfu 0.82%
iter 1796: loss 4.9064, time 112.34ms, mfu 0.82%
iter 1797: loss 5.2675, time 112.53ms, mfu 0.82%
iter 1798: loss 4.6476, time 114.46ms, mfu 0.82%
iter 1799: loss 4.6370, time 113.67ms, mfu 0.82%
iter 1800: loss 4.7477, time 108.57ms, mfu 0.82%
iter 1801: loss 5.7963, time 111.83ms, mfu 0.82%
iter 1802: loss 4.9398, time 113.43ms, mfu 0.82%
iter 1803: loss 4.9784, time 110.70ms, mfu 0.82%
iter 1804: loss 5.3745, time 110.51ms, mfu 0.82%
iter 1805: loss 4.8747, time 110.80ms, mfu 0.82%
iter 1806: loss 5.1092, time 112.73ms, mfu 0.82%
iter 1807: loss 5.0208, time 108.13ms, mfu 0.82%
iter 1808: loss 5.0836, time 111.38ms, mfu 0.82%
iter 1809: loss 4.6108, time 109.16ms, mfu 0.82%
iter 1810: loss 5.0473, time 113.61ms, mfu 0.82%
iter 1811: loss 4.9233, time 112.47ms, mfu 0.82%
iter 1812: loss 4.9060, time 110.15ms, mfu 0.82%
iter 1813: loss 5.2687, time 110.27ms, mfu 0.82%
iter 1814: loss 4.7975, time 106.88ms, mfu 0.83%
iter 1815: loss 4.7917, time 115.23ms, mfu 0.82%
iter 1816: loss 4.7897, time 108.79ms, mfu 0.83%
iter 1817: loss 5.6950, time 114.33ms, mfu 0.82%
iter 1818: loss 4.8550, time 112.53ms, mfu 0.82%
iter 1819: loss 4.9520, time 111.99ms, mfu 0.82%
iter 1820: loss 5.1025, time 114.07ms, mfu 0.82%
iter 1821: loss 5.4867, time 113.85ms, mfu 0.82%
iter 1822: loss 5.5066, time 109.02ms, mfu 0.82%
iter 1823: loss 4.4413, time 111.47ms, mfu 0.82%
iter 1824: loss 4.6455, time 113.54ms, mfu 0.82%
iter 1825: loss 4.7430, time 108.16ms, mfu 0.82%
iter 1826: loss 5.3974, time 113.51ms, mfu 0.82%
iter 1827: loss 4.9655, time 110.52ms, mfu 0.82%
iter 1828: loss 4.8702, time 112.56ms, mfu 0.82%
iter 1829: loss 4.7271, time 113.13ms, mfu 0.82%
iter 1830: loss 4.5365, time 113.78ms, mfu 0.82%
iter 1831: loss 4.8219, time 114.35ms, mfu 0.82%
iter 1832: loss 5.0429, time 111.99ms, mfu 0.82%
iter 1833: loss 5.2194, time 112.27ms, mfu 0.82%
iter 1834: loss 5.1309, time 111.12ms, mfu 0.82%
iter 1835: loss 4.7480, time 113.82ms, mfu 0.82%
iter 1836: loss 4.6804, time 114.19ms, mfu 0.82%
iter 1837: loss 5.6722, time 112.42ms, mfu 0.82%
iter 1838: loss 5.0426, time 112.90ms, mfu 0.82%
iter 1839: loss 4.5025, time 113.11ms, mfu 0.81%
iter 1840: loss 4.6910, time 112.31ms, mfu 0.81%
iter 1841: loss 5.5689, time 114.95ms, mfu 0.81%
iter 1842: loss 5.5416, time 112.48ms, mfu 0.81%
iter 1843: loss 5.8002, time 109.33ms, mfu 0.82%
iter 1844: loss 4.3688, time 112.67ms, mfu 0.82%
iter 1845: loss 5.0127, time 112.44ms, mfu 0.82%
iter 1846: loss 5.1137, time 116.55ms, mfu 0.81%
iter 1847: loss 4.9502, time 113.75ms, mfu 0.81%
iter 1848: loss 5.5269, time 112.81ms, mfu 0.81%
iter 1849: loss 4.9174, time 112.82ms, mfu 0.81%
iter 1850: loss 4.7437, time 114.49ms, mfu 0.81%
iter 1851: loss 5.2007, time 113.11ms, mfu 0.81%
iter 1852: loss 5.0899, time 111.33ms, mfu 0.81%
iter 1853: loss 5.0058, time 109.76ms, mfu 0.81%
iter 1854: loss 5.0286, time 110.45ms, mfu 0.82%
iter 1855: loss 4.7624, time 111.66ms, mfu 0.82%
iter 1856: loss 4.3464, time 111.00ms, mfu 0.82%
iter 1857: loss 4.8787, time 113.35ms, mfu 0.82%
iter 1858: loss 5.0063, time 112.45ms, mfu 0.82%
iter 1859: loss 4.8583, time 112.96ms, mfu 0.82%
iter 1860: loss 4.4935, time 114.48ms, mfu 0.81%
iter 1861: loss 4.8282, time 113.07ms, mfu 0.81%
iter 1862: loss 4.9819, time 111.60ms, mfu 0.82%
iter 1863: loss 4.6759, time 112.06ms, mfu 0.82%
iter 1864: loss 5.1274, time 115.07ms, mfu 0.81%
iter 1865: loss 5.1739, time 111.30ms, mfu 0.81%
iter 1866: loss 4.9146, time 113.30ms, mfu 0.81%
iter 1867: loss 4.7595, time 109.86ms, mfu 0.82%
iter 1868: loss 5.0949, time 111.99ms, mfu 0.82%
iter 1869: loss 5.3029, time 113.16ms, mfu 0.82%
iter 1870: loss 5.1740, time 113.30ms, mfu 0.82%
iter 1871: loss 5.0047, time 114.06ms, mfu 0.81%
iter 1872: loss 4.5384, time 108.98ms, mfu 0.82%
iter 1873: loss 5.2586, time 114.83ms, mfu 0.81%
iter 1874: loss 4.3344, time 112.33ms, mfu 0.82%
iter 1875: loss 4.5307, time 114.12ms, mfu 0.81%
iter 1876: loss 4.7882, time 113.16ms, mfu 0.81%
iter 1877: loss 5.0003, time 114.57ms, mfu 0.81%
iter 1878: loss 5.0877, time 113.78ms, mfu 0.81%
iter 1879: loss 4.7486, time 112.61ms, mfu 0.81%
iter 1880: loss 5.1441, time 112.92ms, mfu 0.81%
iter 1881: loss 5.1571, time 109.16ms, mfu 0.81%
iter 1882: loss 5.1720, time 121.02ms, mfu 0.81%
iter 1883: loss 4.5391, time 110.96ms, mfu 0.81%
iter 1884: loss 4.7821, time 114.16ms, mfu 0.81%
iter 1885: loss 4.1754, time 113.85ms, mfu 0.81%
iter 1886: loss 4.6552, time 112.94ms, mfu 0.81%
iter 1887: loss 4.9177, time 112.98ms, mfu 0.81%
iter 1888: loss 4.5837, time 113.57ms, mfu 0.81%
iter 1889: loss 4.6718, time 114.35ms, mfu 0.81%
iter 1890: loss 4.4551, time 110.60ms, mfu 0.81%
iter 1891: loss 5.1733, time 112.60ms, mfu 0.81%
iter 1892: loss 5.0738, time 110.78ms, mfu 0.81%
iter 1893: loss 4.9276, time 113.02ms, mfu 0.81%
iter 1894: loss 4.5043, time 112.92ms, mfu 0.81%
iter 1895: loss 4.1652, time 115.16ms, mfu 0.81%
iter 1896: loss 4.5708, time 112.64ms, mfu 0.81%
iter 1897: loss 5.1053, time 112.52ms, mfu 0.81%
iter 1898: loss 5.2550, time 112.75ms, mfu 0.81%
iter 1899: loss 5.0123, time 109.71ms, mfu 0.81%
iter 1900: loss 4.9324, time 112.81ms, mfu 0.81%
iter 1901: loss 4.8583, time 114.49ms, mfu 0.81%
iter 1902: loss 5.1304, time 113.58ms, mfu 0.81%
iter 1903: loss 4.5573, time 113.47ms, mfu 0.81%
iter 1904: loss 4.7718, time 114.20ms, mfu 0.81%
iter 1905: loss 5.0586, time 115.02ms, mfu 0.81%
iter 1906: loss 4.2325, time 112.93ms, mfu 0.81%
iter 1907: loss 4.9889, time 112.27ms, mfu 0.81%
iter 1908: loss 4.6501, time 108.92ms, mfu 0.81%
iter 1909: loss 4.6863, time 113.48ms, mfu 0.81%
iter 1910: loss 5.5234, time 110.31ms, mfu 0.81%
iter 1911: loss 5.0395, time 116.14ms, mfu 0.81%
iter 1912: loss 4.7393, time 108.27ms, mfu 0.82%
iter 1913: loss 4.6995, time 115.08ms, mfu 0.81%
iter 1914: loss 5.4556, time 110.51ms, mfu 0.82%
iter 1915: loss 5.1637, time 112.64ms, mfu 0.82%
iter 1916: loss 4.4233, time 110.70ms, mfu 0.82%
iter 1917: loss 4.5752, time 114.16ms, mfu 0.82%
iter 1918: loss 5.1577, time 113.32ms, mfu 0.81%
iter 1919: loss 4.9072, time 111.31ms, mfu 0.82%
iter 1920: loss 5.0578, time 114.69ms, mfu 0.81%
iter 1921: loss 4.5093, time 111.20ms, mfu 0.82%
iter 1922: loss 4.8554, time 113.35ms, mfu 0.81%
iter 1923: loss 4.9088, time 111.32ms, mfu 0.82%
iter 1924: loss 5.0574, time 112.74ms, mfu 0.82%
iter 1925: loss 4.5854, time 113.20ms, mfu 0.81%
iter 1926: loss 4.7047, time 114.94ms, mfu 0.81%
iter 1927: loss 4.5559, time 112.87ms, mfu 0.81%
iter 1928: loss 5.3444, time 110.23ms, mfu 0.81%
iter 1929: loss 4.4814, time 110.99ms, mfu 0.82%
iter 1930: loss 5.0166, time 111.38ms, mfu 0.82%
iter 1931: loss 5.4948, time 112.49ms, mfu 0.82%
iter 1932: loss 4.8123, time 115.17ms, mfu 0.81%
iter 1933: loss 5.0875, time 114.10ms, mfu 0.81%
iter 1934: loss 4.7682, time 114.44ms, mfu 0.81%
iter 1935: loss 5.4209, time 114.10ms, mfu 0.81%
iter 1936: loss 4.3727, time 114.12ms, mfu 0.81%
iter 1937: loss 4.8073, time 111.53ms, mfu 0.81%
iter 1938: loss 4.9022, time 110.11ms, mfu 0.81%
iter 1939: loss 4.6623, time 113.17ms, mfu 0.81%
iter 1940: loss 4.8076, time 112.88ms, mfu 0.81%
iter 1941: loss 4.8664, time 114.41ms, mfu 0.81%
iter 1942: loss 5.1595, time 113.63ms, mfu 0.81%
iter 1943: loss 4.9631, time 110.46ms, mfu 0.81%
iter 1944: loss 4.7955, time 114.32ms, mfu 0.81%
iter 1945: loss 4.6209, time 107.98ms, mfu 0.82%
iter 1946: loss 4.7641, time 114.13ms, mfu 0.81%
iter 1947: loss 4.8263, time 111.74ms, mfu 0.82%
iter 1948: loss 5.2906, time 115.37ms, mfu 0.81%
iter 1949: loss 5.5891, time 113.14ms, mfu 0.81%
iter 1950: loss 4.7705, time 111.59ms, mfu 0.81%
iter 1951: loss 4.3023, time 112.30ms, mfu 0.81%
iter 1952: loss 5.3741, time 113.09ms, mfu 0.81%
iter 1953: loss 4.5292, time 114.87ms, mfu 0.81%
iter 1954: loss 4.4797, time 109.42ms, mfu 0.81%
iter 1955: loss 4.9623, time 116.83ms, mfu 0.81%
iter 1956: loss 4.7061, time 108.49ms, mfu 0.82%
iter 1957: loss 4.4267, time 112.71ms, mfu 0.82%
iter 1958: loss 4.8425, time 112.11ms, mfu 0.82%
iter 1959: loss 5.0671, time 114.60ms, mfu 0.81%
iter 1960: loss 4.4099, time 113.38ms, mfu 0.81%
iter 1961: loss 5.1045, time 111.77ms, mfu 0.81%
iter 1962: loss 4.6258, time 113.96ms, mfu 0.81%
iter 1963: loss 4.5778, time 112.72ms, mfu 0.81%
iter 1964: loss 4.7796, time 115.69ms, mfu 0.81%
iter 1965: loss 5.1630, time 110.50ms, mfu 0.81%
iter 1966: loss 4.6036, time 114.88ms, mfu 0.81%
iter 1967: loss 4.6326, time 108.65ms, mfu 0.81%
iter 1968: loss 5.0147, time 112.91ms, mfu 0.81%
iter 1969: loss 4.4789, time 115.07ms, mfu 0.81%
